salesdate,productid,region,freeship,discount,itemssold
10/27/2024,215,d,0,5.452,133
10/27/2024,225,c,0,0.309,126
10/27/2024,123,c,0,4.932,43
10/27/2024,279,e,0,2.438,192
10/27/2024,224,a,1,3.9,178
10/27/2024,195,c,0,1.595,184
10/27/2024,79,c,1,7.813,149
10/27/2024,36,c,0,6.638,203
10/27/2024,134,d,0,1.098,23
10/27/2024,87,d,0,5.81,120
10/27/2024,278,b,0,9.187,210
10/27/2024,49,a,0,8.97,175
10/27/2024,60,b,0,5.932,118
10/27/2024,208,b,0,3.897,200
10/27/2024,215,c,1,0.478,190
10/27/2024,264,e,1,2.143,182
10/27/2024,170,d,0,8.052,215
10/27/2024,295,e,0,7.904,145
10/27/2024,246,d,1,3.923,159
10/27/2024,215,c,1,6.712,47
10/27/2024,170,e,0,7.793,60
10/27/2024,93,c,1,3.628,165
10/27/2024,67,b,1,2.534,186
10/27/2024,53,c,0,9.457,127
10/27/2024,176,d,0,6.863,67
10/27/2024,122,e,0,9.055,134
10/27/2024,234,b,0,4.116,106
10/27/2024,170,a,0,2.192,160
10/27/2024,145,e,0,0.238,195
10/27/2024,167,a,1,2.117,27
10/27/2024,243,c,0,0.787,68
10/27/2024,149,e,1,2.42,82
10/27/2024,92,e,0,2.748,30
10/27/2024,34,d,0,8.799,117
10/27/2024,148,e,1,0.76,188
10/27/2024,31,a,0,7.456,56
10/27/2024,27,b,1,7.205,41
10/27/2024,264,c,1,0.825,150
10/27/2024,227,d,1,7.814,72
10/27/2024,66,a,1,1.039,165
10/27/2024,288,c,0,3.359,176
10/27/2024,266,e,0,6.742,200
10/27/2024,105,d,1,0.082,100
10/27/2024,169,d,1,3.847,12
10/27/2024,52,e,0,6.312,96
10/27/2024,273,a,0,3.26,184
10/27/2024,136,a,1,7.042,94
10/27/2024,89,d,0,8.051,128
10/27/2024,124,b,1,4.232,42
10/27/2024,155,e,1,8.548,83
10/27/2024,85,e,1,7.829,67
10/27/2024,119,c,1,0.81,154
10/27/2024,94,d,0,7.323,193
10/27/2024,269,e,0,5.084,149
10/27/2024,297,c,1,1.73,72
10/27/2024,104,b,1,0.56,11
10/27/2024,151,e,0,5.718,140
10/27/2024,42,a,0,7.794,193
10/27/2024,51,b,0,3.787,80
10/27/2024,262,a,1,8.271,26
10/27/2024,42,e,0,2.248,133
10/27/2024,206,a,0,5.23,176
10/27/2024,232,c,1,7.594,22
10/27/2024,175,d,1,3.129,171
10/27/2024,99,c,1,0.888,61
10/27/2024,187,e,1,5.704,134
10/27/2024,161,a,0,8.839,198
10/27/2024,224,d,0,9.707,92
10/27/2024,265,e,0,7.522,24
10/27/2024,55,a,0,2.629,66
10/27/2024,99,d,0,8.982,37
10/27/2024,162,d,1,9.319,74
10/27/2024,216,e,1,1.88,52
10/27/2024,181,a,0,7.59,181
10/27/2024,261,d,0,8.175,8
10/27/2024,91,c,0,0.257,95
10/27/2024,255,d,1,3.701,175
10/27/2024,129,c,1,8.487,56
10/27/2024,250,c,1,9.987,197
10/27/2024,207,d,1,3.091,215
10/27/2024,144,e,1,3.647,120
10/27/2024,208,b,0,2.798,183
10/27/2024,87,d,1,9.04,23
10/27/2024,263,a,1,6.35,73
10/27/2024,52,a,0,5.35,42
10/27/2024,215,e,0,7.868,119
10/27/2024,146,a,1,7.965,174
10/27/2024,298,d,0,7.041,12
10/27/2024,205,d,1,4.452,106
10/27/2024,265,d,0,9.761,196
10/27/2024,139,a,0,6.712,92
10/27/2024,161,d,1,9.227,168
10/27/2024,214,a,1,9.191,161
10/27/2024,53,c,1,3.527,40
10/27/2024,261,d,0,2.908,120
10/27/2024,80,c,1,4.664,89
10/27/2024,238,a,0,8.294,2
10/27/2024,84,c,0,4.421,157
10/27/2024,71,e,1,1.877,188
10/27/2024,23,a,0,9.08,220
10/27/2024,50,a,1,3.322,34
10/27/2024,242,e,1,6.072,183
10/27/2024,181,a,1,7.234,186
10/27/2024,85,a,1,0.225,96
10/27/2024,28,a,1,1.574,161
10/27/2024,141,a,1,7.273,207
10/27/2024,242,d,1,3.901,1
10/27/2024,284,a,0,3.248,37
10/27/2024,260,c,0,2.556,87
10/27/2024,123,b,1,9.24,155
10/27/2024,202,e,1,4.572,28
10/27/2024,279,a,1,7.363,218
10/27/2024,91,e,0,0.332,164
10/27/2024,186,e,1,6.151,87
10/27/2024,256,d,0,1.542,37
10/27/2024,274,e,1,9.939,183
10/27/2024,72,d,1,5.875,174
10/27/2024,116,d,0,4.04,93
10/27/2024,166,e,1,1.055,26
10/27/2024,271,a,1,9.789,45
10/27/2024,170,c,0,3.504,205
10/27/2024,182,e,0,5.722,213
10/27/2024,46,c,1,4.934,146
10/27/2024,207,b,1,3.945,4
10/27/2024,55,e,0,2.942,220
10/27/2024,22,d,1,1.453,48
10/27/2024,223,b,0,8.121,125
10/27/2024,22,e,1,3.639,148
10/27/2024,176,c,1,2.333,142
10/27/2024,205,b,1,3.488,98
10/27/2024,257,c,1,3.795,76
10/27/2024,28,a,0,2.312,181
10/27/2024,114,d,1,8.474,5
10/27/2024,170,b,0,9.537,30
10/27/2024,228,c,1,3.728,51
10/27/2024,110,a,1,7.912,60
10/27/2024,243,c,0,5.959,36
10/27/2024,60,e,0,5.602,64
10/27/2024,116,a,1,6.646,34
10/27/2024,299,a,1,5.22,23
10/27/2024,268,b,0,4.662,176
10/27/2024,213,e,0,3.281,181
10/27/2024,227,a,1,8.673,50
10/27/2024,109,e,1,3.304,126
10/27/2024,223,d,0,5.061,149
10/27/2024,267,b,0,4.875,96
10/27/2024,289,b,1,0.419,7
10/27/2024,155,b,1,2.959,16
10/27/2024,127,e,1,4.245,57
10/27/2024,144,a,1,9.273,36
10/27/2024,241,c,0,9.278,155
10/27/2024,201,e,1,6.013,131
10/27/2024,91,a,1,4.788,157
10/27/2024,180,e,0,1.765,46
10/27/2024,198,e,0,4.521,123
10/27/2024,82,e,0,7.535,96
10/27/2024,194,e,0,7.982,148
10/27/2024,218,e,0,3.953,53
10/27/2024,222,d,0,8.818,149
10/27/2024,165,a,0,8.607,203
10/27/2024,254,a,1,4.501,39
10/27/2024,56,b,1,4.851,85
10/27/2024,166,d,0,8.988,76
10/27/2024,194,d,1,6.952,180
10/27/2024,134,e,1,6.337,63
10/27/2024,72,b,0,9.03,39
10/27/2024,141,e,0,0.214,196
10/27/2024,152,a,0,4.338,102
10/27/2024,153,c,1,1.436,51
10/27/2024,62,b,0,8.408,6
10/27/2024,43,b,0,4.352,154
10/27/2024,209,c,1,6.173,127
10/27/2024,82,e,0,0.596,207
10/27/2024,77,c,0,3.417,97
10/27/2024,230,e,0,6.604,63
10/27/2024,119,d,1,9.663,137
10/27/2024,241,b,0,3.579,205
10/27/2024,134,c,0,4.299,81
10/27/2024,235,b,1,2.965,60
10/27/2024,113,e,1,7.462,209
10/27/2024,53,c,0,9.773,171
10/27/2024,202,b,0,8.342,169
10/27/2024,91,a,1,6.482,120
10/27/2024,69,a,1,5.939,172
10/27/2024,280,d,1,9.557,79
10/27/2024,71,c,1,9.792,128
10/27/2024,284,e,1,5.456,45
10/27/2024,167,a,0,9.379,112
10/27/2024,60,b,0,5.217,205
10/27/2024,181,b,0,5.994,126
10/27/2024,111,d,0,8.954,77
10/27/2024,193,e,1,9.108,10
10/27/2024,151,e,0,2.445,137
10/27/2024,25,a,0,0.656,14
10/27/2024,296,d,1,4.913,69
10/27/2024,269,c,0,5.391,16
10/27/2024,171,c,1,5.987,86
10/27/2024,186,c,1,5.137,105
10/27/2024,94,d,1,5.798,150
10/27/2024,270,e,0,9.404,207
10/27/2024,88,e,0,4.8,172
10/27/2024,181,e,1,9.446,34
10/27/2024,67,c,1,1.879,133
10/27/2024,58,a,1,9.513,44
10/27/2024,237,d,0,6.716,31
10/27/2024,122,c,0,5.363,139
10/27/2024,185,c,0,5.44,121
10/27/2024,181,e,0,7.303,61
10/27/2024,253,d,0,9.123,72
10/27/2024,204,a,1,0.392,119
10/27/2024,246,e,1,4.186,35
10/27/2024,178,d,1,7.321,104
10/27/2024,38,a,1,5.147,86
10/27/2024,181,a,0,8.586,93
10/27/2024,137,a,1,9.744,159
10/27/2024,131,b,1,9.976,124
10/27/2024,146,c,0,1.724,48
10/27/2024,110,a,1,4.904,204
10/27/2024,247,e,0,3.547,188
10/27/2024,186,d,0,7.885,9
10/27/2024,152,e,0,1.237,5
10/27/2024,110,b,1,6.549,5
10/27/2024,86,d,0,9.227,199
10/27/2024,287,b,0,0.396,156
10/27/2024,59,b,0,2.592,167
10/27/2024,153,a,0,4.057,26
10/27/2024,58,e,1,5.284,203
10/27/2024,198,c,1,2.724,43
10/27/2024,164,a,1,0.596,91
10/27/2024,251,e,0,8.21,182
10/27/2024,118,d,1,7.741,122
10/27/2024,221,c,1,2.474,124
10/27/2024,192,a,0,9.495,65
10/27/2024,117,c,1,6.718,15
10/27/2024,285,d,0,4.728,7
10/27/2024,225,a,0,6.039,200
10/27/2024,52,e,1,4.594,203
10/27/2024,167,e,1,1.309,82
10/27/2024,249,b,0,6.568,32
10/27/2024,194,a,0,3.097,124
10/27/2024,237,d,0,8.649,68
10/27/2024,286,c,1,3.743,186
10/27/2024,298,e,0,0.486,10
10/27/2024,251,d,1,9.362,131
10/27/2024,172,d,1,4.908,159
10/27/2024,295,d,0,3.779,27
10/27/2024,117,c,0,3.297,103
10/27/2024,72,a,1,9.607,42
10/27/2024,210,c,0,7.977,27
10/27/2024,207,c,1,4.238,17
10/27/2024,249,a,1,1.984,208
10/27/2024,115,a,1,6.375,155
10/27/2024,235,c,0,9.173,13
10/27/2024,275,b,1,4.788,178
10/27/2024,88,b,1,0.231,175
10/27/2024,139,c,1,3.906,24
10/27/2024,246,a,1,0.406,111
10/27/2024,272,a,1,5.045,114
10/27/2024,144,d,1,4.372,201
10/27/2024,81,e,0,5.627,90
10/27/2024,298,c,1,6.157,55
10/27/2024,26,b,1,6.021,193
10/27/2024,286,e,1,3.568,28
10/27/2024,199,d,1,2.289,213
10/27/2024,97,a,1,2.007,153
10/27/2024,138,e,1,5.738,213
10/27/2024,269,a,0,4.802,155
10/27/2024,187,c,0,8.541,149
10/27/2024,137,a,1,0.539,195
10/27/2024,221,e,1,9.299,14
10/27/2024,152,b,1,4.42,179
10/27/2024,73,c,1,2.286,123
10/27/2024,42,d,0,3.992,205
10/27/2024,256,a,1,2.09,107
10/27/2024,196,b,0,2.519,157
10/27/2024,212,d,0,7.74,8
10/27/2024,192,e,0,4.818,110
10/27/2024,195,e,0,7.615,197
10/27/2024,226,a,1,9.648,161
10/27/2024,252,a,1,7.299,194
10/27/2024,168,b,1,4.346,196
10/27/2024,29,b,0,6.032,23
10/27/2024,132,a,1,4.79,1
10/27/2024,227,a,1,0.38,28
10/27/2024,160,a,0,3.107,196
10/27/2024,125,d,1,2.056,103
10/27/2024,268,d,1,1.649,22
10/27/2024,259,b,1,6.346,5
10/27/2024,164,b,1,5.095,194
10/27/2024,241,d,0,2.221,140
10/27/2024,118,c,1,2.6,184
10/27/2024,90,c,1,4.01,96
10/27/2024,194,d,1,8.301,123
10/28/2024,144,b,0,9.91,141
10/28/2024,121,c,1,4.648,48
10/28/2024,69,a,0,8.032,200
10/28/2024,154,d,1,0.449,147
10/28/2024,286,b,0,8.13,109
10/28/2024,225,c,0,2.568,19
10/28/2024,102,e,0,3.348,6
10/28/2024,231,b,0,6.709,13
10/28/2024,264,a,1,5.092,61
10/28/2024,67,b,1,5.522,125
10/28/2024,153,d,0,3.21,201
10/28/2024,292,a,0,3.936,85
10/28/2024,38,b,1,9.199,181
10/28/2024,84,d,1,0.273,97
10/28/2024,222,a,1,0.216,195
10/28/2024,92,c,1,6.439,143
10/28/2024,274,e,0,0.834,188
10/28/2024,170,b,1,2.571,141
10/28/2024,24,b,1,2.726,57
10/28/2024,233,a,1,0.271,116
10/28/2024,165,d,0,3.906,198
10/28/2024,41,a,1,9.735,210
10/28/2024,139,a,1,8.604,20
10/28/2024,132,c,1,0.429,119
10/28/2024,194,b,0,9.89,80
10/28/2024,98,b,0,9.025,196
10/28/2024,102,c,1,8.589,78
10/28/2024,128,b,0,1.783,35
10/28/2024,172,a,1,3.182,102
10/28/2024,77,e,1,1.613,192
10/28/2024,149,e,0,7.38,195
10/28/2024,290,a,1,7.183,120
10/28/2024,150,c,0,2.772,117
10/28/2024,291,e,0,9.596,130
10/28/2024,149,a,1,7.276,35
10/28/2024,32,a,1,7.144,170
10/28/2024,161,c,1,4.242,37
10/28/2024,162,b,0,8.57,177
10/29/2024,128,b,1,3.37,29
10/29/2024,240,c,1,1.772,23
10/29/2024,279,c,0,6.207,18
10/29/2024,253,c,1,3.054,10
10/29/2024,50,a,1,4.435,13
10/29/2024,141,d,0,2.078,151
10/29/2024,178,b,1,1.883,128
10/29/2024,147,a,1,5.003,72
10/29/2024,139,c,1,7.618,220
10/29/2024,47,b,0,9.068,126
10/29/2024,48,b,1,7.198,196
10/29/2024,170,a,0,0.662,194
10/29/2024,157,a,0,7.913,11
10/29/2024,66,d,1,7.319,194
10/29/2024,175,a,0,6.321,116
10/29/2024,221,c,0,3.145,202
10/29/2024,93,e,0,7.718,158
10/29/2024,117,e,0,4.763,117
10/29/2024,217,a,1,5.402,4
10/29/2024,256,b,1,0.673,99
10/29/2024,213,c,0,8.581,219
10/29/2024,128,b,0,1.497,20
10/29/2024,180,e,0,3.019,2
10/29/2024,256,c,1,8.783,11
10/29/2024,186,d,0,9.137,158
10/29/2024,73,e,0,8.674,89
10/29/2024,106,d,0,8.371,153
10/29/2024,159,c,0,9.701,11
10/29/2024,184,b,0,0.52,197
10/29/2024,287,a,0,3.384,201
10/29/2024,225,e,1,1.571,152
10/29/2024,248,c,0,0.413,73
10/29/2024,70,b,1,9.809,158
10/29/2024,202,a,1,6.001,106
10/29/2024,128,d,1,6.344,215
10/29/2024,171,d,0,0.334,174
10/29/2024,112,c,1,4.822,154
10/29/2024,155,e,0,3.628,130
10/29/2024,216,d,1,9.891,115
10/29/2024,56,d,0,4.149,110
10/29/2024,66,e,0,1.981,70
10/29/2024,23,d,1,6.783,112
10/29/2024,172,d,0,4.453,118
10/29/2024,260,a,1,2.651,175
10/29/2024,46,c,1,6.566,136
10/29/2024,224,d,0,6.279,156
10/29/2024,208,e,1,6.104,23
10/29/2024,212,b,1,7.501,8
10/29/2024,142,b,1,7.38,163
10/29/2024,120,a,0,8.637,184
10/29/2024,115,c,1,8.193,80
10/29/2024,191,d,0,0.726,199
10/29/2024,104,c,1,0.309,157
10/29/2024,163,c,0,2.78,186
10/29/2024,261,e,1,5.446,106
10/29/2024,79,b,1,0.041,97
10/29/2024,32,c,0,0.433,156
10/29/2024,137,e,0,2.243,38
10/29/2024,132,e,0,9.428,102
10/29/2024,38,b,1,7.278,69
10/29/2024,63,e,0,5.311,79
10/29/2024,103,b,0,0.717,185
10/29/2024,250,a,0,5.667,77
10/29/2024,288,d,0,9.859,2
10/29/2024,112,d,1,1.028,185
10/29/2024,35,b,0,5.702,213
10/29/2024,33,c,0,1.393,24
10/29/2024,203,d,0,7.851,218
10/29/2024,256,a,1,2.023,201
10/29/2024,229,a,0,0.263,68
10/29/2024,43,a,1,2.512,141
10/29/2024,214,e,1,6.121,10
10/29/2024,23,d,1,1.663,144
10/29/2024,277,a,1,6.009,138
10/29/2024,265,a,0,8.629,88
10/29/2024,173,d,1,0.211,119
10/29/2024,299,d,0,9.041,172
10/29/2024,104,a,0,6.812,207
10/29/2024,44,e,1,8.339,45
10/29/2024,274,d,1,6.522,31
10/29/2024,56,b,1,5.014,194
10/29/2024,124,a,1,4.773,186
10/29/2024,69,b,0,2.954,57
10/29/2024,228,c,0,3.721,111
10/29/2024,138,e,0,2.902,71
10/29/2024,49,b,1,0.502,220
10/29/2024,40,e,0,1.354,38
10/29/2024,87,c,1,5.719,208
10/29/2024,114,c,1,9.45,151
10/29/2024,162,e,0,8.553,29
10/30/2024,222,b,1,5.147,141
10/30/2024,167,d,1,0.575,41
10/30/2024,288,e,0,0.985,120
10/30/2024,110,b,1,4.092,103
10/30/2024,108,e,0,8.671,24
10/30/2024,116,a,1,7.171,202
10/30/2024,262,d,1,9.492,127
10/30/2024,177,e,1,8.253,175
10/30/2024,120,a,1,0.859,25
10/30/2024,116,b,0,1.793,140
10/30/2024,52,b,1,6.772,172
10/30/2024,256,b,1,7.856,147
10/30/2024,274,d,1,2.328,74
10/30/2024,134,d,0,2.273,209
10/30/2024,155,d,1,4.471,125
10/30/2024,143,c,1,8.984,105
10/30/2024,158,d,0,7.855,12
10/30/2024,29,c,1,8.199,180
10/30/2024,97,d,0,7.292,48
10/30/2024,88,e,1,5.716,96
10/30/2024,297,d,0,6.517,72
10/30/2024,39,b,1,2.088,107
10/30/2024,202,b,0,0.042,20
10/30/2024,273,d,1,4.197,162
10/30/2024,165,b,1,8.627,144
10/30/2024,149,c,1,9.325,114
10/30/2024,256,b,0,6.522,120
10/30/2024,276,d,0,4.867,82
10/30/2024,101,b,1,0.242,40
10/30/2024,55,a,0,4.446,32
10/30/2024,128,c,0,6.818,96
10/30/2024,106,a,1,7.495,49
10/30/2024,188,d,0,0.279,83
10/30/2024,275,e,0,2.154,17
10/30/2024,293,b,1,1.66,219
10/30/2024,170,b,1,8.898,191
10/30/2024,77,e,0,0.199,81
10/30/2024,151,c,0,3.972,99
10/30/2024,281,d,0,8.038,35
10/30/2024,77,e,1,6.199,19
10/30/2024,143,a,0,2.84,106
10/30/2024,94,b,1,6.066,112
10/30/2024,82,a,0,5.618,33
10/30/2024,61,c,0,2.282,84
10/30/2024,269,b,0,1.843,188
10/30/2024,298,c,0,7.575,140
10/30/2024,127,e,0,9.069,96
10/30/2024,95,d,1,9.343,203
10/30/2024,231,a,1,6.071,187
10/30/2024,162,d,1,1.407,173
10/30/2024,86,d,1,6.706,33
10/30/2024,83,a,1,2.852,63
10/30/2024,64,d,1,0.23,47
10/30/2024,103,b,1,5.896,60
10/30/2024,293,a,1,9.506,166
10/30/2024,186,b,0,1.091,111
10/30/2024,175,e,1,4.665,98
10/30/2024,105,a,0,0.521,218
10/30/2024,248,d,0,2.423,43
10/30/2024,74,a,0,1.763,220
10/30/2024,152,c,1,3.647,157
10/30/2024,179,e,1,6.443,130
10/30/2024,254,e,1,9.059,124
10/30/2024,202,d,0,9.219,92
10/30/2024,26,c,1,7.351,142
10/30/2024,39,b,1,5.013,16
10/30/2024,92,d,1,1.006,111
10/30/2024,294,c,1,2.422,125
10/30/2024,165,b,1,4.49,37
10/30/2024,164,c,1,6.738,152
10/30/2024,98,d,1,8.058,133
10/30/2024,112,e,0,8.573,19
10/30/2024,268,e,1,7.582,7
10/30/2024,109,c,0,6.139,196
10/30/2024,97,c,1,1.325,141
10/30/2024,201,b,0,8.383,105
10/30/2024,51,a,1,2.935,124
10/30/2024,104,b,1,9.251,35
10/30/2024,38,b,0,9.829,74
10/30/2024,225,b,1,6.265,153
10/30/2024,278,d,0,0.779,104
10/30/2024,60,e,0,3.41,198
10/30/2024,164,d,1,8.679,141
10/30/2024,143,b,1,2.324,71
10/30/2024,39,d,1,9.55,43
10/30/2024,105,d,1,5.735,72
10/30/2024,252,e,0,1.266,96
10/30/2024,270,b,1,5.438,144
10/30/2024,183,a,0,0.749,5
10/30/2024,136,b,0,6.897,81
10/30/2024,267,c,1,9.749,148
10/30/2024,222,b,0,2.569,27
10/30/2024,181,a,1,2.701,123
10/30/2024,100,b,0,1.519,152
10/30/2024,60,e,1,5.718,143
10/30/2024,189,a,1,5.083,19
10/30/2024,140,b,1,7.876,157
10/30/2024,243,c,1,5.152,40
10/30/2024,110,b,0,8.028,30
10/30/2024,208,b,1,6.522,149
10/30/2024,116,c,0,6.633,63
10/30/2024,227,c,1,7.476,39
10/30/2024,80,a,0,9.339,34
10/30/2024,151,d,1,8.602,217
10/30/2024,37,d,1,9.054,22
10/30/2024,184,b,0,8.014,111
10/30/2024,245,c,0,1.777,66
10/30/2024,263,e,1,0.77,62
10/30/2024,198,d,1,9.272,139
10/30/2024,65,b,1,0.018,23
10/30/2024,287,e,0,2.337,171
10/30/2024,87,c,1,8.372,217
10/30/2024,125,d,1,1.592,217
10/30/2024,63,d,1,5.063,196
10/30/2024,145,a,0,1.672,60
10/31/2024,290,e,0,6.521,148
10/31/2024,119,e,0,3.977,71
10/31/2024,164,a,1,4.775,68
10/31/2024,128,a,1,6.74,162
10/31/2024,232,d,1,7.921,2
10/31/2024,216,b,0,9.473,122
10/31/2024,40,e,0,8.017,68
10/31/2024,51,c,1,3.724,136
10/31/2024,205,a,1,6.621,105
10/31/2024,59,e,0,8.901,147
10/31/2024,291,c,1,0.014,71
10/31/2024,151,e,1,9.052,164
10/31/2024,166,a,0,9.185,178
10/31/2024,234,d,1,0.348,193
10/31/2024,122,c,1,3.09,38
10/31/2024,234,a,1,2.627,20
10/31/2024,53,a,1,2.394,23
10/31/2024,297,e,0,9.625,87
10/31/2024,157,a,1,0.706,100
10/31/2024,47,b,0,3.052,84
10/31/2024,166,e,0,8.351,6
10/31/2024,191,d,0,6.479,19
10/31/2024,164,c,0,2.155,148
10/31/2024,226,b,0,3.539,19
10/31/2024,164,c,1,2.408,30
10/31/2024,136,c,1,0.059,204
10/31/2024,249,c,1,9.512,80
10/31/2024,297,c,0,8.982,40
10/31/2024,185,b,1,1.144,209
10/31/2024,291,d,1,5.039,31
10/31/2024,26,b,1,8.103,104
10/31/2024,274,b,0,1.018,14
10/31/2024,156,d,1,9.365,120
10/31/2024,287,b,0,0.334,219
10/31/2024,170,a,1,3.148,40
10/31/2024,122,a,1,8.217,104
10/31/2024,52,e,0,1.556,182
10/31/2024,227,c,0,6.627,112
10/31/2024,280,e,1,0.632,173
10/31/2024,121,e,1,9.562,96
10/31/2024,43,b,1,6.007,216
10/31/2024,93,d,0,0.483,26
10/31/2024,162,d,0,5.051,146
10/31/2024,158,e,1,3.611,187
10/31/2024,222,e,0,8.323,31
10/31/2024,105,c,1,6.751,113
10/31/2024,219,b,1,5.315,105
10/31/2024,181,b,1,0.157,29
10/31/2024,116,e,0,3.776,90
10/31/2024,198,b,1,5.555,101
10/31/2024,282,e,1,1.875,151
10/31/2024,206,e,0,5.999,221
10/31/2024,78,e,0,8.585,95
10/31/2024,40,c,1,0.652,36
10/31/2024,294,a,1,0.119,157
10/31/2024,135,e,0,8.584,132
10/31/2024,138,d,0,8.683,22
10/31/2024,96,b,0,4.091,97
10/31/2024,141,d,1,3.127,210
10/31/2024,276,d,1,7.491,45
10/31/2024,136,d,0,2.283,143
10/31/2024,32,e,0,7.986,52
10/31/2024,84,e,1,7.786,81
10/31/2024,118,a,1,3.084,163
10/31/2024,282,e,0,9.852,72
10/31/2024,137,e,0,2.181,58
10/31/2024,48,c,1,6.606,113
10/31/2024,188,b,1,0.157,57
10/31/2024,130,a,0,5.693,18
10/31/2024,62,e,1,9.386,194
10/31/2024,166,c,0,9.272,20
10/31/2024,194,a,0,6.319,172
10/31/2024,114,c,0,2.903,51
10/31/2024,198,e,1,2.179,180
10/31/2024,172,a,0,7.379,81
10/31/2024,289,a,1,6.984,87
10/31/2024,114,c,0,8.873,60
10/31/2024,124,c,0,3.488,188
10/31/2024,227,a,0,6.574,160
10/31/2024,83,c,1,9.01,119
10/31/2024,78,e,1,7.455,48
10/31/2024,163,a,0,0.93,88
10/31/2024,66,b,1,6.908,129
10/31/2024,152,d,1,5.63,195
10/31/2024,23,b,1,1.648,187
10/31/2024,71,c,0,6.881,161
10/31/2024,207,d,1,6.48,45
10/31/2024,299,b,1,6.264,202
10/31/2024,228,e,0,9.784,130
10/31/2024,206,a,0,8.138,42
10/31/2024,279,b,0,0.599,99
10/31/2024,164,d,1,8.576,173
10/31/2024,245,d,0,1.635,125
10/31/2024,58,b,0,6.134,102
10/31/2024,297,c,0,0.327,36
10/31/2024,199,c,1,3.081,128
10/31/2024,268,a,1,7.894,42
10/31/2024,211,a,1,7.172,173
10/31/2024,193,e,1,1.648,154
10/31/2024,252,b,1,6.692,127
10/31/2024,236,c,0,5.766,124
10/31/2024,228,d,1,8.859,49
10/31/2024,69,b,1,9.352,57
10/31/2024,254,b,1,6.237,221
10/31/2024,294,b,1,4.897,139
10/31/2024,68,e,1,8.832,193
10/31/2024,171,d,1,0.572,143
10/31/2024,154,d,0,8.455,28
10/31/2024,224,c,1,4.515,143
10/31/2024,216,c,0,2.74,155
10/31/2024,83,d,0,2.008,14
10/31/2024,263,d,0,4.651,189
10/31/2024,78,b,1,9.663,10
10/31/2024,174,d,0,8.15,87
10/31/2024,260,d,0,2.318,200
10/31/2024,58,c,0,9.529,123
10/31/2024,167,d,0,9.097,215
10/31/2024,212,c,0,4.514,176
10/31/2024,69,b,0,0.588,196
10/31/2024,276,a,1,2.225,12
10/31/2024,190,e,1,4.863,192
10/31/2024,43,a,1,0.659,16
10/31/2024,23,d,1,8.957,72
10/31/2024,270,b,0,0.912,197
10/31/2024,114,c,1,7.108,96
10/31/2024,285,c,0,7.795,42
10/31/2024,213,e,1,9.218,115
10/31/2024,153,b,1,5.601,126
10/31/2024,250,e,0,6.057,68
10/31/2024,97,b,1,9.4,153
10/31/2024,153,b,0,8.994,42
10/31/2024,67,b,1,0.023,1
10/31/2024,247,e,0,2.129,179
10/31/2024,269,d,0,0.514,174
10/31/2024,250,c,1,7.632,210
10/31/2024,128,d,1,6.309,44
10/31/2024,238,c,1,0.477,69
10/31/2024,41,c,1,0.114,209
10/31/2024,287,c,0,4.228,126
10/31/2024,138,b,0,2.332,49
10/31/2024,264,b,1,9.031,211
10/31/2024,131,b,1,3.687,22
10/31/2024,186,d,0,3.465,109
10/31/2024,284,a,0,1.022,18
10/31/2024,250,c,0,2.115,109
10/31/2024,271,e,0,7.831,150
10/31/2024,247,e,0,1.822,14
10/31/2024,220,c,1,1.141,180
10/31/2024,279,d,1,7.166,124
10/31/2024,240,d,0,0.728,211
10/31/2024,89,b,0,8.582,157
10/31/2024,142,a,0,4.41,51
10/31/2024,279,c,1,5.482,165
10/31/2024,159,e,0,0.589,54
10/31/2024,202,e,0,2.997,106
10/31/2024,44,c,0,2.223,123
10/31/2024,95,d,0,0.116,100
10/31/2024,286,a,1,1.746,73
10/31/2024,51,a,1,1.314,110
10/31/2024,84,e,1,1.15,80
10/31/2024,178,a,0,2.261,170
10/31/2024,227,e,1,3.747,153
10/31/2024,79,d,0,1.436,187
10/31/2024,196,e,0,6.333,85
10/31/2024,60,b,0,9.411,15
10/31/2024,265,b,1,2.301,44
10/31/2024,123,e,0,7.589,189
10/31/2024,92,a,0,8.528,109
10/31/2024,53,b,0,0.305,34
10/31/2024,22,e,1,8.779,156
10/31/2024,242,a,1,1.954,60
10/31/2024,78,c,1,4.39,13
10/31/2024,125,c,0,2.48,128
10/31/2024,47,e,0,2.669,156
10/31/2024,205,b,1,3.604,110
10/31/2024,91,b,1,3.567,183
10/31/2024,163,c,0,4.018,69
10/31/2024,139,a,0,1.446,145
10/31/2024,56,c,1,5.928,171
10/31/2024,116,a,0,4.595,113
10/31/2024,62,d,1,8.554,125
10/31/2024,147,c,1,8.818,161
10/31/2024,279,e,0,0.767,30
10/31/2024,268,d,1,8.25,121
10/31/2024,171,e,1,8.207,186
10/31/2024,57,c,0,3.087,89
10/31/2024,106,d,1,1.395,182
10/31/2024,211,d,1,4.983,49
10/31/2024,204,c,0,0.613,200
10/31/2024,299,b,0,3.044,42
10/31/2024,48,b,1,1.395,46
10/31/2024,28,c,0,0.3,21
10/31/2024,107,c,1,0.01,134
10/31/2024,74,a,1,4.546,71
10/31/2024,279,a,0,4.207,162
10/31/2024,149,c,0,4.034,87
10/31/2024,145,c,1,9.781,98
10/31/2024,42,c,1,2.989,63
10/31/2024,163,c,1,0.447,160
